,Bike,length of longest straight,Right_Corners,Left_Corners,Year,track_width,MotoGP_avg_speed,GP_distance,corners,Rider_Name,points_mean,Track_Condition,Track_Temp,Humidity,Track,Finish_Time_ms,Category
7541,yamaha,876.0,5.0,9.0,2005,12.0,139.8,108.1,14.0,colin edwards,6.651162790697675,dry,32.0,14.0,val - circuit ricardo tormo,2843830.0,MotoGP
7542,pbm,1068.0,10.0,6.0,2014,12.0,166.6,118.4,16.0,broc parkes,0.7272727272727273,dry,18.0,60.0,qat - losail international circuit,2634947.0,MotoGP
7543,pbm,1076.0,9.0,5.0,2014,16.0,172.7,120.2,14.0,broc parkes,0.7272727272727273,dry,37.0,60.0,arg - termas de río hondo,2576543.0,MotoGP
7544,pbm,607.0,8.0,6.0,2014,11.0,161.2,110.6,14.0,broc parkes,0.7272727272727273,dry,50.0,25.0,spa - circuito de jerez,2807554.0,MotoGP
7545,pbm,674.0,9.0,5.0,2014,13.0,161.8,113.0,14.0,broc parkes,0.7272727272727273,dry,42.0,35.0,fra - le mans,2734859.0,MotoGP
7546,pbm,1047.0,8.0,6.0,2014,12.0,164.4,111.0,14.0,broc parkes,0.7272727272727273,dry,34.0,61.0,cat - circuit de barcelona-catalunya,2637820.0,MotoGP
7547,pbm,487.0,12.0,6.0,2014,14.0,173.1,118.1,18.0,broc parkes,0.7272727272727273,wet,25.0,69.0,ned - tt circuit assen,2661817.0,MotoGP
7548,pbm,700.0,3.0,10.0,2014,12.0,160.6,110.1,13.0,broc parkes,0.7272727272727273,wet-dry,27.0,66.0,ger - sachsenring,2578592.0,MotoGP
7549,pbm,636.0,8.0,6.0,2014,15.0,165.5,113.5,14.0,broc parkes,0.7272727272727273,dry,23.0,71.0,cze - automotodrom brno,2666667.0,MotoGP
7550,pbm,762.0,8.0,6.0,2014,15.0,162.2,115.2,14.0,broc parkes,0.7272727272727273,dry,27.0,57.0,jpn - twin ring motegi,2634512.0,MotoGP
7551,pbm,920.0,10.0,5.0,2014,16.0,164.0,110.9,15.0,broc parkes,0.7272727272727273,dry,54.0,50.0,mal - sepang international circuit,2549767.0,MotoGP
7552,pbm,876.0,5.0,9.0,2014,12.0,139.8,108.1,14.0,broc parkes,0.7272727272727273,dry,22.0,45.0,val - circuit ricardo tormo,2896839.0,MotoGP
7553,kalex,1068.0,10.0,6.0,2014,12.0,166.6,118.4,16.0,esteve rabat,9.576923076923077,dry,19.0,54.0,qat - losail international circuit,2420963.0,Moto2
7554,kalex,1200.0,9.0,11.0,2014,15.0,158.4,110.3,20.0,esteve rabat,9.576923076923077,dry,28.0,76.0,ame - circuit of the americas,2495529.0,Moto2
7555,kalex,1076.0,9.0,5.0,2014,16.0,172.7,120.2,14.0,esteve rabat,9.576923076923077,dry,21.0,60.0,arg - termas de río hondo,2406114.0,Moto2
7556,kalex,607.0,8.0,6.0,2014,11.0,161.2,110.6,14.0,esteve rabat,9.576923076923077,dry,44.0,26.0,spa - circuito de jerez,2701435.0,Moto2
7557,kalex,674.0,9.0,5.0,2014,13.0,161.8,113.0,14.0,esteve rabat,9.576923076923077,dry,40.0,38.0,fra - le mans,2562999.0,Moto2
7558,kalex,1047.0,8.0,6.0,2014,12.0,164.4,111.0,14.0,esteve rabat,9.576923076923077,dry,45.0,46.0,cat - circuit de barcelona-catalunya,2483197.0,Moto2
7559,kalex,487.0,12.0,6.0,2014,14.0,173.1,118.1,18.0,esteve rabat,9.576923076923077,wet,25.0,72.0,ned - tt circuit assen,2782266.0,Moto2
7560,kalex,700.0,3.0,10.0,2014,12.0,160.6,110.1,13.0,esteve rabat,9.576923076923077,dry,32.0,43.0,ger - sachsenring,2483127.0,Moto2
7561,kalex,636.0,8.0,6.0,2014,15.0,165.5,113.5,14.0,esteve rabat,9.576923076923077,dry,26.0,66.0,cze - automotodrom brno,2465058.0,Moto2
7562,kalex,530.0,10.0,6.0,2014,14.0,162.6,114.1,16.0,esteve rabat,9.576923076923077,dry,34.0,48.0,rsm - misano world circuit marco simoncelli,2568724.0,Moto2
7563,kalex,968.0,7.0,10.0,2014,15.0,167.0,116.8,17.0,esteve rabat,9.576923076923077,dry,21.0,89.0,ara - motorland aragón,2417606.0,Moto2
7564,kalex,762.0,8.0,6.0,2014,15.0,162.2,115.2,14.0,esteve rabat,9.576923076923077,dry,28.0,55.0,jpn - twin ring motegi,2573850.0,Moto2
7565,kalex,920.0,10.0,5.0,2014,16.0,164.0,110.9,15.0,esteve rabat,9.576923076923077,dry,55.0,56.0,mal - sepang international circuit,2454808.0,Moto2
7566,kalex,876.0,5.0,9.0,2014,12.0,139.8,108.1,14.0,esteve rabat,9.576923076923077,dry,22.0,48.0,val - circuit ricardo tormo,2588499.0,Moto2
7567,kalex,1068.0,10.0,6.0,2013,12.0,166.6,118.4,16.0,esteve rabat,9.576923076923077,dry,23.0,68.0,qat - losail international circuit,2452001.0,Moto2
7568,kalex,1200.0,9.0,11.0,2013,15.0,158.4,110.3,20.0,esteve rabat,9.576923076923077,dry,39.0,50.0,ame - circuit of the americas,2525814.0,Moto2
7569,kalex,607.0,8.0,6.0,2013,11.0,161.2,110.6,14.0,esteve rabat,9.576923076923077,dry,45.0,40.0,spa - circuito de jerez,2704450.0,Moto2
7570,kalex,1047.0,8.0,6.0,2013,12.0,164.4,111.0,14.0,esteve rabat,9.576923076923077,dry,51.0,29.0,cat - circuit de barcelona-catalunya,2477388.0,Moto2
7571,kalex,487.0,12.0,6.0,2013,14.0,173.1,118.1,18.0,esteve rabat,9.576923076923077,dry,18.0,47.0,ned - tt circuit assen,2395876.0,Moto2
7572,kalex,700.0,3.0,10.0,2013,12.0,160.6,110.1,13.0,esteve rabat,9.576923076923077,dry,40.0,52.0,ger - sachsenring,2505187.0,Moto2
7573,kalex,636.0,8.0,6.0,2013,15.0,165.5,113.5,14.0,esteve rabat,9.576923076923077,dry,25.0,70.0,cze - automotodrom brno,2474281.0,Moto2
7574,kalex,530.0,10.0,6.0,2013,14.0,162.6,114.1,16.0,esteve rabat,9.576923076923077,dry,35.0,53.0,rsm - misano world circuit marco simoncelli,2568913.0,Moto2
7575,kalex,968.0,7.0,10.0,2013,15.0,167.0,116.8,17.0,esteve rabat,9.576923076923077,dry,30.0,41.0,ara - motorland aragón,2416968.0,Moto2
7576,kalex,876.0,5.0,9.0,2013,12.0,139.8,108.1,14.0,esteve rabat,9.576923076923077,dry,23.0,28.0,val - circuit ricardo tormo,2613288.0,Moto2
7577,kalex,1068.0,10.0,6.0,2012,12.0,166.6,118.4,16.0,esteve rabat,9.576923076923077,dry,24.0,55.0,qat - losail international circuit,2435864.0,Moto2
7578,kalex,674.0,9.0,5.0,2012,13.0,161.8,113.0,14.0,esteve rabat,9.576923076923077,wet,14.0,96.0,fra - le mans,3046893.0,Moto2
7579,kalex,1047.0,8.0,6.0,2012,12.0,164.4,111.0,14.0,esteve rabat,9.576923076923077,dry,40.0,47.0,cat - circuit de barcelona-catalunya,2489368.0,Moto2
7580,kalex,487.0,12.0,6.0,2012,14.0,173.1,118.1,18.0,esteve rabat,9.576923076923077,dry,26.0,51.0,ned - tt circuit assen,2390800.0,Moto2
7581,kalex,700.0,3.0,10.0,2012,12.0,160.6,110.1,13.0,esteve rabat,9.576923076923077,dry,43.0,47.0,ger - sachsenring,2519942.0,Moto2
7582,kalex,636.0,8.0,6.0,2012,15.0,165.5,113.5,14.0,esteve rabat,9.576923076923077,dry,21.0,81.0,cze - automotodrom brno,2490695.0,Moto2
7583,kalex,968.0,7.0,10.0,2012,15.0,167.0,116.8,17.0,esteve rabat,9.576923076923077,dry,22.0,54.0,ara - motorland aragón,2431808.0,Moto2
7584,kalex,762.0,8.0,6.0,2012,15.0,162.2,115.2,14.0,esteve rabat,9.576923076923077,dry,23.0,51.0,jpn - twin ring motegi,2585755.0,Moto2
7585,kalex,920.0,10.0,5.0,2012,16.0,164.0,110.9,15.0,esteve rabat,9.576923076923077,wet,31.0,99.0,mal - sepang international circuit,2249307.0,Moto2
7586,kalex,876.0,5.0,9.0,2012,12.0,139.8,108.1,14.0,esteve rabat,9.576923076923077,wet,15.0,76.0,val - circuit ricardo tormo,2970182.0,Moto2
7587,ftr,1068.0,10.0,6.0,2011,12.0,166.6,118.4,16.0,esteve rabat,9.576923076923077,dry,21.0,23.0,qat - losail international circuit,2459404.0,Moto2
7588,ftr,607.0,8.0,6.0,2011,11.0,161.2,110.6,14.0,esteve rabat,9.576923076923077,wet,18.0,89.0,spa - circuito de jerez,3043616.0,Moto2
7589,ftr,674.0,9.0,5.0,2011,13.0,161.8,113.0,14.0,esteve rabat,9.576923076923077,dry,20.0,43.0,fra - le mans,2619073.0,Moto2
7590,ftr,1047.0,8.0,6.0,2011,12.0,164.4,111.0,14.0,esteve rabat,9.576923076923077,dry,32.0,49.0,cat - circuit de barcelona-catalunya,2511490.0,Moto2
7591,ftr,487.0,12.0,6.0,2011,14.0,173.1,118.1,18.0,esteve rabat,9.576923076923077,wet,13.0,84.0,ned - tt circuit assen,2698534.0,Moto2
7592,ftr,636.0,8.0,6.0,2011,15.0,165.5,113.5,14.0,esteve rabat,9.576923076923077,dry,35.0,40.0,cze - automotodrom brno,2486902.0,Moto2
7593,ftr,530.0,10.0,6.0,2011,14.0,162.6,114.1,16.0,esteve rabat,9.576923076923077,dry,34.0,55.0,rsm - misano world circuit marco simoncelli,2605730.0,Moto2
7594,ftr,968.0,7.0,10.0,2011,15.0,167.0,116.8,17.0,esteve rabat,9.576923076923077,dry,24.0,57.0,ara - motorland aragón,2434450.0,Moto2
7595,ftr,762.0,8.0,6.0,2011,15.0,162.2,115.2,14.0,esteve rabat,9.576923076923077,dry,29.0,59.0,jpn - twin ring motegi,2616394.0,Moto2
7596,ftr,920.0,10.0,5.0,2011,16.0,164.0,110.9,15.0,esteve rabat,9.576923076923077,dry,48.0,53.0,mal - sepang international circuit,2214682.0,Moto2
7597,aprilia,1068.0,10.0,6.0,2010,12.0,166.6,118.4,16.0,esteve rabat,9.576923076923077,dry,27.0,18.0,qat - losail international circuit,2309336.0,125cc
7598,aprilia,607.0,8.0,6.0,2010,11.0,161.2,110.6,14.0,esteve rabat,9.576923076923077,dry,40.0,39.0,spa - circuito de jerez,2511326.0,125cc
7599,aprilia,674.0,9.0,5.0,2010,13.0,161.8,113.0,14.0,esteve rabat,9.576923076923077,dry,39.0,37.0,fra - le mans,2523327.0,125cc
7600,aprilia,700.0,3.0,10.0,2010,12.0,160.6,110.1,13.0,esteve rabat,9.576923076923077,wet,22.0,72.0,ger - sachsenring,2507372.0,125cc
7601,aprilia,636.0,8.0,6.0,2010,15.0,165.5,113.5,14.0,esteve rabat,9.576923076923077,wet,24.0,88.0,cze - automotodrom brno,2649858.0,125cc
7602,aprilia,530.0,10.0,6.0,2010,14.0,162.6,114.1,16.0,esteve rabat,9.576923076923077,dry,34.0,35.0,rsm - misano world circuit marco simoncelli,2419952.0,125cc
7603,aprilia,968.0,7.0,10.0,2010,15.0,167.0,116.8,17.0,esteve rabat,9.576923076923077,dry,27.0,37.0,ara - motorland aragón,2320219.0,125cc
7604,aprilia,762.0,8.0,6.0,2010,15.0,162.2,115.2,14.0,esteve rabat,9.576923076923077,dry,34.0,40.0,jpn - twin ring motegi,2419076.0,125cc
7605,aprilia,920.0,10.0,5.0,2010,16.0,164.0,110.9,15.0,esteve rabat,9.576923076923077,dry,44.0,44.0,mal - sepang international circuit,2455683.0,125cc
7606,aprilia,876.0,5.0,9.0,2010,12.0,139.8,108.1,14.0,esteve rabat,9.576923076923077,dry,21.0,47.0,val - circuit ricardo tormo,2452391.0,125cc
7607,aprilia,762.0,8.0,6.0,2009,15.0,162.2,115.2,14.0,esteve rabat,9.576923076923077,dry,28.0,57.0,jpn - twin ring motegi,2603605.0,125cc
7608,aprilia,607.0,8.0,6.0,2009,11.0,161.2,110.6,14.0,esteve rabat,9.576923076923077,dry,34.0,36.0,spa - circuito de jerez,2542110.0,125cc
7609,aprilia,674.0,9.0,5.0,2009,13.0,161.8,113.0,14.0,esteve rabat,9.576923076923077,wet,12.0,83.0,fra - le mans,2947599.0,125cc
7610,aprilia,1047.0,8.0,6.0,2009,12.0,164.4,111.0,14.0,esteve rabat,9.576923076923077,dry,37.0,19.0,cat - circuit de barcelona-catalunya,2487009.0,125cc
7611,aprilia,920.0,10.0,5.0,2009,16.0,164.0,110.9,15.0,esteve rabat,9.576923076923077,dry,48.0,44.0,mal - sepang international circuit,2586030.0,125cc
7612,ktm,1068.0,10.0,6.0,2008,12.0,166.6,118.4,16.0,esteve rabat,9.576923076923077,dry,28.0,59.0,qat - losail international circuit,2345884.0,125cc
7613,ktm,607.0,8.0,6.0,2008,11.0,161.2,110.6,14.0,esteve rabat,9.576923076923077,dry,20.0,55.0,spa - circuito de jerez,2540087.0,125cc
7614,ktm,636.0,8.0,6.0,2008,15.0,165.5,113.5,14.0,esteve rabat,9.576923076923077,dry,31.0,43.0,cze - automotodrom brno,2503621.0,125cc
7615,ktm,530.0,10.0,6.0,2008,14.0,162.6,114.1,16.0,esteve rabat,9.576923076923077,dry,34.0,41.0,rsm - misano world circuit marco simoncelli,2422827.0,125cc
7616,ktm,876.0,5.0,9.0,2008,12.0,139.8,108.1,14.0,esteve rabat,9.576923076923077,dry,26.0,46.0,val - circuit ricardo tormo,2484196.0,125cc
7617,honda,1068.0,10.0,6.0,2007,12.0,166.6,118.4,16.0,esteve rabat,9.576923076923077,dry,45.0,14.0,qat - losail international circuit,2320556.0,125cc
7618,honda,1047.0,8.0,6.0,2007,12.0,164.4,111.0,14.0,esteve rabat,9.576923076923077,dry,36.0,14.0,cat - circuit de barcelona-catalunya,2483594.0,125cc
7619,honda,487.0,12.0,6.0,2007,14.0,173.1,118.1,18.0,esteve rabat,9.576923076923077,dry,22.0,71.0,ned - tt circuit assen,2361266.0,125cc
7620,honda,700.0,3.0,10.0,2007,12.0,160.6,110.1,13.0,esteve rabat,9.576923076923077,dry,41.0,32.0,ger - sachsenring,2397898.0,125cc
7621,honda,636.0,8.0,6.0,2007,15.0,165.5,113.5,14.0,esteve rabat,9.576923076923077,dry,33.0,45.0,cze - automotodrom brno,2491042.0,125cc
7622,honda,530.0,10.0,6.0,2007,14.0,162.6,114.1,16.0,esteve rabat,9.576923076923077,dry,32.0,54.0,rsm - misano world circuit marco simoncelli,2414637.0,125cc
7623,honda,920.0,10.0,5.0,2007,16.0,164.0,110.9,15.0,esteve rabat,9.576923076923077,dry,36.0,54.0,mal - sepang international circuit,2601842.0,125cc
7624,honda,876.0,5.0,9.0,2007,12.0,139.8,108.1,14.0,esteve rabat,9.576923076923077,dry,19.0,48.0,val - circuit ricardo tormo,2420078.0,125cc
7625,honda,607.0,8.0,6.0,2006,11.0,161.2,110.6,14.0,esteve rabat,9.576923076923077,dry,20.0,31.0,spa - circuito de jerez,2598750.0,125cc
7626,honda,487.0,12.0,6.0,2006,14.0,173.1,118.1,18.0,esteve rabat,9.576923076923077,dry,22.0,32.0,ned - tt circuit assen,2390905.0,125cc
7627,honda,700.0,3.0,10.0,2006,12.0,160.6,110.1,13.0,esteve rabat,9.576923076923077,dry,33.0,16.0,ger - sachsenring,2468863.0,125cc
7628,honda,762.0,8.0,6.0,2006,15.0,162.2,115.2,14.0,esteve rabat,9.576923076923077,dry,36.0,17.0,jpn - twin ring motegi,2540705.0,125cc
7629,honda,876.0,5.0,9.0,2006,12.0,139.8,108.1,14.0,esteve rabat,9.576923076923077,dry,40.0,11.0,val - circuit ricardo tormo,2451666.0,125cc
7630,honda,876.0,5.0,9.0,2005,12.0,139.8,108.1,14.0,esteve rabat,9.576923076923077,dry,24.0,18.0,val - circuit ricardo tormo,2509322.0,125cc
7631,speed up,1068.0,10.0,6.0,2014,12.0,166.6,118.4,16.0,roman ramos,0.0,dry,19.0,54.0,qat - losail international circuit,2474526.0,Moto2
7632,speed up,1200.0,9.0,11.0,2014,15.0,158.4,110.3,20.0,roman ramos,0.0,dry,28.0,76.0,ame - circuit of the americas,2553866.0,Moto2
7633,speed up,1076.0,9.0,5.0,2014,16.0,172.7,120.2,14.0,roman ramos,0.0,dry,21.0,60.0,arg - termas de río hondo,2454400.0,Moto2
7634,speed up,607.0,8.0,6.0,2014,11.0,161.2,110.6,14.0,roman ramos,0.0,dry,44.0,26.0,spa - circuito de jerez,2760334.0,Moto2
7635,speed up,674.0,9.0,5.0,2014,13.0,161.8,113.0,14.0,roman ramos,0.0,dry,40.0,38.0,fra - le mans,2630802.0,Moto2
7636,speed up,1047.0,8.0,6.0,2014,12.0,164.4,111.0,14.0,roman ramos,0.0,dry,45.0,46.0,cat - circuit de barcelona-catalunya,2530790.0,Moto2
7637,speed up,487.0,12.0,6.0,2014,14.0,173.1,118.1,18.0,roman ramos,0.0,wet,25.0,72.0,ned - tt circuit assen,2870213.0,Moto2
7638,speed up,700.0,3.0,10.0,2014,12.0,160.6,110.1,13.0,roman ramos,0.0,dry,32.0,43.0,ger - sachsenring,2535738.0,Moto2
7639,speed up,636.0,8.0,6.0,2014,15.0,165.5,113.5,14.0,roman ramos,0.0,dry,26.0,66.0,cze - automotodrom brno,2515805.0,Moto2
7640,speed up,530.0,10.0,6.0,2014,14.0,162.6,114.1,16.0,roman ramos,0.0,dry,34.0,48.0,rsm - misano world circuit marco simoncelli,2631039.0,Moto2
7641,speed up,968.0,7.0,10.0,2014,15.0,167.0,116.8,17.0,roman ramos,0.0,dry,21.0,89.0,ara - motorland aragón,2456183.0,Moto2
7642,speed up,762.0,8.0,6.0,2014,15.0,162.2,115.2,14.0,roman ramos,0.0,dry,28.0,55.0,jpn - twin ring motegi,2628307.0,Moto2
7643,speed up,920.0,10.0,5.0,2014,16.0,164.0,110.9,15.0,roman ramos,0.0,dry,55.0,56.0,mal - sepang international circuit,2506753.0,Moto2
7644,speed up,876.0,5.0,9.0,2014,12.0,139.8,108.1,14.0,roman ramos,0.0,dry,22.0,48.0,val - circuit ricardo tormo,2661979.0,Moto2
7645,motobi,968.0,7.0,10.0,2013,15.0,167.0,116.8,17.0,roman ramos,0.0,dry,30.0,41.0,ara - motorland aragón,2467385.0,Moto2
7646,ftr,876.0,5.0,9.0,2012,12.0,139.8,108.1,14.0,roman ramos,0.0,wet,15.0,76.0,val - circuit ricardo tormo,3009060.0,Moto2
7647,mir racing,968.0,7.0,10.0,2010,15.0,167.0,116.8,17.0,roman ramos,0.0,dry,31.0,33.0,ara - motorland aragón,2464980.0,Moto2
7648,mir racing,876.0,5.0,9.0,2010,12.0,139.8,108.1,14.0,roman ramos,0.0,dry,28.0,34.0,val - circuit ricardo tormo,2669348.0,Moto2
7649,kalex ktm,1068.0,10.0,6.0,2014,12.0,166.6,118.4,16.0,scott deroue,0.0,dry,22.0,34.0,qat - losail international circuit,2322501.0,Moto3
7650,kalex ktm,1200.0,9.0,11.0,2014,15.0,158.4,110.3,20.0,scott deroue,0.0,dry,25.0,87.0,ame - circuit of the americas,2529081.0,Moto3
7651,kalex ktm,1076.0,9.0,5.0,2014,16.0,172.7,120.2,14.0,scott deroue,0.0,dry,21.0,64.0,arg - termas de río hondo,2353120.0,Moto3
7652,kalex ktm,1047.0,8.0,6.0,2014,12.0,164.4,111.0,14.0,scott deroue,0.0,dry,34.0,63.0,cat - circuit de barcelona-catalunya,2510262.0,Moto3
7653,kalex ktm,487.0,12.0,6.0,2014,14.0,173.1,118.1,18.0,scott deroue,0.0,dry,25.0,70.0,ned - tt circuit assen,2326414.0,Moto3
7654,kalex ktm,636.0,8.0,6.0,2014,15.0,165.5,113.5,14.0,scott deroue,0.0,dry,23.0,68.0,cze - automotodrom brno,2474938.0,Moto3
7655,mahindra,1068.0,10.0,6.0,2014,12.0,166.6,118.4,16.0,bryan schouten,0.0,dry,22.0,34.0,qat - losail international circuit,2354504.0,Moto3
7656,mahindra,1076.0,9.0,5.0,2014,16.0,172.7,120.2,14.0,bryan schouten,0.0,dry,21.0,64.0,arg - termas de río hondo,2353258.0,Moto3
7657,mahindra,607.0,8.0,6.0,2014,11.0,161.2,110.6,14.0,bryan schouten,0.0,dry,29.0,39.0,spa - circuito de jerez,2525445.0,Moto3
7658,mahindra,674.0,9.0,5.0,2014,13.0,161.8,113.0,14.0,bryan schouten,0.0,dry,34.0,42.0,fra - le mans,2527192.0,Moto3
7659,mahindra,1047.0,8.0,6.0,2014,12.0,164.4,111.0,14.0,bryan schouten,0.0,dry,34.0,63.0,cat - circuit de barcelona-catalunya,2510191.0,Moto3
7660,mahindra,487.0,12.0,6.0,2014,14.0,173.1,118.1,18.0,bryan schouten,0.0,dry,25.0,70.0,ned - tt circuit assen,2313569.0,Moto3
7661,mahindra,636.0,8.0,6.0,2014,15.0,165.5,113.5,14.0,bryan schouten,0.0,dry,23.0,68.0,cze - automotodrom brno,2481480.0,Moto3
7662,mahindra,530.0,10.0,6.0,2014,14.0,162.6,114.1,16.0,bryan schouten,0.0,dry,30.0,53.0,rsm - misano world circuit marco simoncelli,2433489.0,Moto3
7663,ftr honda,487.0,12.0,6.0,2013,14.0,173.1,118.1,18.0,bryan schouten,0.0,dry,18.0,62.0,ned - tt circuit assen,2336718.0,Moto3
7664,ftr honda,968.0,7.0,10.0,2013,15.0,167.0,116.8,17.0,bryan schouten,0.0,dry,20.0,60.0,ara - motorland aragón,2452945.0,Moto3
7665,honda,487.0,12.0,6.0,2012,14.0,173.1,118.1,18.0,bryan schouten,0.0,dry,32.0,61.0,ned - tt circuit assen,2364704.0,Moto3
7666,suter,1200.0,9.0,11.0,2014,15.0,158.4,110.3,20.0,gino rea,1.24,dry,28.0,76.0,ame - circuit of the americas,2571850.0,Moto2
7667,suter,1076.0,9.0,5.0,2014,16.0,172.7,120.2,14.0,gino rea,1.24,dry,21.0,60.0,arg - termas de río hondo,2475024.0,Moto2
7668,suter,607.0,8.0,6.0,2014,11.0,161.2,110.6,14.0,gino rea,1.24,dry,44.0,26.0,spa - circuito de jerez,2762670.0,Moto2
7669,suter,674.0,9.0,5.0,2014,13.0,161.8,113.0,14.0,gino rea,1.24,dry,40.0,38.0,fra - le mans,2610007.0,Moto2
7670,suter,1047.0,8.0,6.0,2014,12.0,164.4,111.0,14.0,gino rea,1.24,dry,45.0,46.0,cat - circuit de barcelona-catalunya,2555050.0,Moto2
7671,suter,487.0,12.0,6.0,2014,14.0,173.1,118.1,18.0,gino rea,1.24,wet,25.0,72.0,ned - tt circuit assen,2813615.0,Moto2
7672,suter,700.0,3.0,10.0,2014,12.0,160.6,110.1,13.0,gino rea,1.24,dry,32.0,43.0,ger - sachsenring,2547781.0,Moto2
7673,suter,636.0,8.0,6.0,2014,15.0,165.5,113.5,14.0,gino rea,1.24,dry,26.0,66.0,cze - automotodrom brno,2501879.0,Moto2
7674,suter,530.0,10.0,6.0,2014,14.0,162.6,114.1,16.0,gino rea,1.24,dry,34.0,48.0,rsm - misano world circuit marco simoncelli,2613100.0,Moto2
7675,suter,968.0,7.0,10.0,2014,15.0,167.0,116.8,17.0,gino rea,1.24,dry,21.0,89.0,ara - motorland aragón,2455981.0,Moto2
7676,suter,762.0,8.0,6.0,2014,15.0,162.2,115.2,14.0,gino rea,1.24,dry,28.0,55.0,jpn - twin ring motegi,2596927.0,Moto2
7677,suter,876.0,5.0,9.0,2014,12.0,139.8,108.1,14.0,gino rea,1.24,dry,22.0,48.0,val - circuit ricardo tormo,2656070.0,Moto2
7678,ftr,487.0,12.0,6.0,2013,14.0,173.1,118.1,18.0,gino rea,1.24,dry,18.0,47.0,ned - tt circuit assen,2440796.0,Moto2
7679,ftr,700.0,3.0,10.0,2013,12.0,160.6,110.1,13.0,gino rea,1.24,dry,40.0,52.0,ger - sachsenring,2531046.0,Moto2
7680,ftr,530.0,10.0,6.0,2013,14.0,162.6,114.1,16.0,gino rea,1.24,dry,35.0,53.0,rsm - misano world circuit marco simoncelli,2627919.0,Moto2
7681,ftr,968.0,7.0,10.0,2013,15.0,167.0,116.8,17.0,gino rea,1.24,dry,30.0,41.0,ara - motorland aragón,2459525.0,Moto2
7682,ftr,876.0,5.0,9.0,2013,12.0,139.8,108.1,14.0,gino rea,1.24,dry,23.0,28.0,val - circuit ricardo tormo,2640377.0,Moto2
7683,moriwaki,1068.0,10.0,6.0,2012,12.0,166.6,118.4,16.0,gino rea,1.24,dry,24.0,55.0,qat - losail international circuit,2488233.0,Moto2
7684,suter,487.0,12.0,6.0,2012,14.0,173.1,118.1,18.0,gino rea,1.24,dry,26.0,51.0,ned - tt circuit assen,2442954.0,Moto2
7685,suter,700.0,3.0,10.0,2012,12.0,160.6,110.1,13.0,gino rea,1.24,dry,43.0,47.0,ger - sachsenring,2530058.0,Moto2
7686,suter,636.0,8.0,6.0,2012,15.0,165.5,113.5,14.0,gino rea,1.24,dry,21.0,81.0,cze - automotodrom brno,2558761.0,Moto2
7687,suter,968.0,7.0,10.0,2012,15.0,167.0,116.8,17.0,gino rea,1.24,dry,22.0,54.0,ara - motorland aragón,2458531.0,Moto2
7688,suter,762.0,8.0,6.0,2012,15.0,162.2,115.2,14.0,gino rea,1.24,dry,23.0,51.0,jpn - twin ring motegi,2634588.0,Moto2
7689,suter,920.0,10.0,5.0,2012,16.0,164.0,110.9,15.0,gino rea,1.24,wet,31.0,99.0,mal - sepang international circuit,2219156.0,Moto2
7690,suter,876.0,5.0,9.0,2012,12.0,139.8,108.1,14.0,gino rea,1.24,wet,15.0,76.0,val - circuit ricardo tormo,2971903.0,Moto2
7691,ktm,1200.0,9.0,11.0,2014,15.0,158.4,110.3,20.0,hafiq azmi,0.23076923076923078,dry,25.0,87.0,ame - circuit of the americas,2590741.0,Moto3
7692,ktm,1076.0,9.0,5.0,2014,16.0,172.7,120.2,14.0,hafiq azmi,0.23076923076923078,dry,21.0,64.0,arg - termas de río hondo,2353061.0,Moto3
7693,ktm,607.0,8.0,6.0,2014,11.0,161.2,110.6,14.0,hafiq azmi,0.23076923076923078,dry,29.0,39.0,spa - circuito de jerez,2536397.0,Moto3
7694,ktm,674.0,9.0,5.0,2014,13.0,161.8,113.0,14.0,hafiq azmi,0.23076923076923078,dry,34.0,42.0,fra - le mans,2513523.0,Moto3
7695,ktm,700.0,3.0,10.0,2014,12.0,160.6,110.1,13.0,hafiq azmi,0.23076923076923078,dry,31.0,45.0,ger - sachsenring,2413037.0,Moto3
7696,ktm,636.0,8.0,6.0,2014,15.0,165.5,113.5,14.0,hafiq azmi,0.23076923076923078,dry,23.0,68.0,cze - automotodrom brno,2524156.0,Moto3
7697,ktm,530.0,10.0,6.0,2014,14.0,162.6,114.1,16.0,hafiq azmi,0.23076923076923078,dry,30.0,53.0,rsm - misano world circuit marco simoncelli,2445906.0,Moto3
7698,ktm,968.0,7.0,10.0,2014,15.0,167.0,116.8,17.0,hafiq azmi,0.23076923076923078,wet,20.0,100.0,ara - motorland aragón,2534039.0,Moto3
7699,ktm,762.0,8.0,6.0,2014,15.0,162.2,115.2,14.0,hafiq azmi,0.23076923076923078,dry,28.0,55.0,jpn - twin ring motegi,2406984.0,Moto3
7700,ktm,920.0,10.0,5.0,2014,16.0,164.0,110.9,15.0,hafiq azmi,0.23076923076923078,dry,49.0,56.0,mal - sepang international circuit,2470594.0,Moto3
7701,ktm,876.0,5.0,9.0,2014,12.0,139.8,108.1,14.0,hafiq azmi,0.23076923076923078,dry,18.0,61.0,val - circuit ricardo tormo,2451767.0,Moto3
7702,ftr honda,762.0,8.0,6.0,2013,15.0,162.2,115.2,14.0,hafiq azmi,0.23076923076923078,dry,27.0,64.0,jpn - twin ring motegi,2459475.0,Moto3
7703,ftr honda,876.0,5.0,9.0,2013,12.0,139.8,108.1,14.0,hafiq azmi,0.23076923076923078,dry,22.0,42.0,val - circuit ricardo tormo,2485924.0,Moto3
